run,judge_model,language,dimension,protocol,k_per_class,n_calibration,n_test,repeat,baseline_threshold,selected_threshold,full_group_baseline_balanced_accuracy,test_baseline_balanced_accuracy,test_calibrated_balanced_accuracy,delta_balanced_accuracy
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,2,4,46,47,4,2,0.6,0.6304347826086956,0.5,-0.13043478260869557
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,2,4,46,48,4,3,0.6,0.5869565217391304,0.4782608695652174,-0.10869565217391297
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,2,4,46,49,4,2,0.6,0.6086956521739131,0.5,-0.10869565217391308
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,0,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,1,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,2,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,3,4,3,0.6,0.5714285714285714,0.4523809523809524,-0.11904761904761901
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,4,4,2,0.6,0.6428571428571428,0.5,-0.1428571428571428
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,5,4,5,0.6,0.5952380952380952,0.5476190476190477,-0.04761904761904756
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,6,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,7,4,3,0.6,0.5952380952380952,0.47619047619047616,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,8,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,9,4,5,0.6,0.6190476190476191,0.5714285714285714,-0.04761904761904767
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,10,4,3,0.6,0.5952380952380952,0.47619047619047616,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,11,4,3,0.6,0.6190476190476191,0.47619047619047616,-0.1428571428571429
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,12,4,3,0.6,0.5952380952380952,0.47619047619047616,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,13,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,14,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,15,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,16,4,5,0.6,0.6666666666666666,0.5714285714285714,-0.09523809523809523
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,17,4,3,0.6,0.5714285714285714,0.4523809523809524,-0.11904761904761901
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,18,4,4,0.6,0.5238095238095237,0.5238095238095237,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,19,4,5,0.6,0.6190476190476191,0.5714285714285714,-0.04761904761904767
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,20,4,5,0.6,0.6190476190476191,0.5714285714285714,-0.04761904761904767
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,21,4,4,0.6,0.5476190476190476,0.5476190476190476,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,22,4,5,0.6,0.6190476190476191,0.5714285714285714,-0.04761904761904767
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,23,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,24,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,25,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,26,4,2,0.6,0.6428571428571428,0.5,-0.1428571428571428
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,27,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,28,4,5,0.6,0.5952380952380952,0.5476190476190477,-0.04761904761904756
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,29,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,30,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,31,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,32,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,33,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,34,4,3,0.6,0.5952380952380952,0.47619047619047616,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,35,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,36,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,37,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,38,4,3,0.6,0.5952380952380952,0.4523809523809524,-0.14285714285714285
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,39,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,40,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,41,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,42,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,43,4,4,0.6,0.5476190476190477,0.5476190476190477,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,44,4,4,0.6,0.5714285714285714,0.5714285714285714,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,45,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,46,4,2,0.6,0.6190476190476191,0.5,-0.11904761904761907
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,47,4,5,0.6,0.6428571428571428,0.5714285714285714,-0.0714285714285714
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,48,4,4,0.6,0.5476190476190476,0.5476190476190476,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,4,8,42,49,4,4,0.6,0.5952380952380952,0.5952380952380952,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,0,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,1,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,2,4,2,0.6,0.6470588235294117,0.5,-0.1470588235294117
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,3,4,5,0.6,0.6470588235294117,0.5882352941176471,-0.05882352941176461
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,4,4,5,0.6,0.6764705882352942,0.5588235294117647,-0.11764705882352944
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,5,4,4,0.6,0.5882352941176471,0.5882352941176471,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,6,4,4,0.6,0.588235294117647,0.588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,7,4,5,0.6,0.6470588235294117,0.5882352941176471,-0.05882352941176461
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,8,4,4,0.6,0.588235294117647,0.588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,9,4,3,0.6,0.6176470588235294,0.44117647058823534,-0.1764705882352941
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,10,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,11,4,5,0.6,0.6470588235294117,0.5882352941176471,-0.05882352941176461
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,12,4,5,0.6,0.6764705882352942,0.5882352941176471,-0.08823529411764708
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,13,4,2,0.6,0.7058823529411764,0.5,-0.2058823529411764
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,14,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,15,4,5,0.6,0.6176470588235294,0.5294117647058824,-0.08823529411764708
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,16,4,4,0.6,0.5882352941176471,0.5882352941176471,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,17,4,3,0.6,0.6470588235294117,0.47058823529411764,-0.17647058823529405
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,18,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,19,4,5,0.6,0.7058823529411764,0.5882352941176471,-0.11764705882352933
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,20,4,5,0.6,0.6764705882352942,0.5882352941176471,-0.08823529411764708
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,21,4,4,0.6,0.5294117647058824,0.5294117647058824,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,22,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,23,4,3,0.6,0.6176470588235294,0.47058823529411764,-0.1470588235294118
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,24,4,4,0.6,0.5294117647058824,0.5294117647058824,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,25,4,3,0.6,0.6176470588235294,0.47058823529411764,-0.1470588235294118
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,26,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,27,4,2,0.6,0.7058823529411764,0.5,-0.2058823529411764
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,28,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,29,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,30,4,3,0.6,0.6176470588235294,0.4411764705882353,-0.17647058823529416
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,31,4,4,0.6,0.5294117647058824,0.5294117647058824,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,32,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,33,4,4,0.6,0.5882352941176471,0.5882352941176471,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,34,4,4,0.6,0.6176470588235294,0.6176470588235294,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,35,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,36,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,37,4,4,0.6,0.5882352941176471,0.5882352941176471,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,38,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,39,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,40,4,4,0.6,0.5882352941176471,0.5882352941176471,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,41,4,5,0.6,0.5882352941176471,0.5,-0.08823529411764708
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,42,4,5,0.6,0.5882352941176471,0.5294117647058824,-0.05882352941176472
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,43,4,5,0.6,0.6470588235294118,0.5588235294117647,-0.08823529411764708
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,44,4,4,0.6,0.5882352941176471,0.5882352941176471,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,45,4,5,0.6,0.5882352941176471,0.5294117647058824,-0.05882352941176472
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,46,4,4,0.6,0.5588235294117647,0.5588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,47,4,4,0.6,0.588235294117647,0.588235294117647,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,48,4,4,0.6,0.5294117647058824,0.5294117647058824,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,8,16,34,49,4,5,0.6,0.6176470588235294,0.5294117647058824,-0.08823529411764708
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,0,4,5,0.6,0.6923076923076923,0.5384615384615384,-0.15384615384615385
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,1,4,4,0.6,0.6153846153846154,0.6153846153846154,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,2,4,5,0.6,0.6153846153846154,0.5384615384615384,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,3,4,4,0.6,0.576923076923077,0.576923076923077,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,4,4,4,0.6,0.46153846153846156,0.46153846153846156,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,5,4,4,0.6,0.5769230769230769,0.5769230769230769,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,6,4,5,0.6,0.7307692307692308,0.5769230769230769,-0.15384615384615397
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,7,4,3,0.6,0.6538461538461539,0.42307692307692313,-0.23076923076923073
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,8,4,4,0.6,0.576923076923077,0.576923076923077,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,9,4,4,0.6,0.6153846153846154,0.6153846153846154,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,10,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,11,4,4,0.6,0.5769230769230769,0.5769230769230769,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,12,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,13,4,4,0.6,0.6153846153846154,0.6153846153846154,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,14,4,5,0.6,0.6923076923076923,0.5384615384615384,-0.15384615384615385
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,15,4,4,0.6,0.6538461538461539,0.6538461538461539,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,16,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,17,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,18,4,3,0.6,0.6153846153846154,0.42307692307692313,-0.1923076923076923
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,19,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,20,4,4,0.6,0.6538461538461539,0.6538461538461539,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,21,4,5,0.6,0.6153846153846154,0.5,-0.11538461538461542
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,22,4,5,0.6,0.6538461538461539,0.5,-0.15384615384615385
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,23,4,4,0.6,0.5,0.5,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,24,4,4,0.6,0.6538461538461539,0.6538461538461539,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,25,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,26,4,5,0.6,0.6153846153846154,0.5769230769230769,-0.03846153846153855
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,27,4,5,0.6,0.8076923076923077,0.5769230769230769,-0.23076923076923084
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,28,4,5,0.6,0.6153846153846154,0.5384615384615384,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,29,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,30,4,4,0.6,0.5769230769230769,0.5769230769230769,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,31,4,4,0.6,0.5769230769230769,0.5769230769230769,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,32,4,4,0.6,0.6153846153846154,0.6153846153846154,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,33,4,4,0.6,0.6538461538461539,0.6538461538461539,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,34,4,5,0.6,0.6153846153846154,0.5384615384615384,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,35,4,4,0.6,0.5384615384615385,0.5384615384615385,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,36,4,4,0.6,0.6538461538461539,0.6538461538461539,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,37,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,38,4,4,0.6,0.5384615384615384,0.5384615384615384,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,39,4,5,0.6,0.7692307692307693,0.5384615384615384,-0.23076923076923084
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,40,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,41,4,5,0.6,0.6923076923076923,0.6153846153846154,-0.07692307692307687
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,42,4,5,0.6,0.6153846153846154,0.5769230769230769,-0.03846153846153855
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,43,4,4,0.6,0.576923076923077,0.576923076923077,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,44,4,5,0.6,0.6923076923076923,0.5384615384615384,-0.15384615384615385
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,45,4,4,0.6,0.5384615384615385,0.5384615384615385,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,46,4,4,0.6,0.6538461538461539,0.6538461538461539,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,47,4,5,0.6,0.6538461538461539,0.5769230769230769,-0.07692307692307698
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,48,4,4,0.6,0.5384615384615385,0.5384615384615385,0.0
candidate n50,gpt-4o-mini,vi,grammar,P0_direct_english,12,24,26,49,4,5,0.6,0.6153846153846154,0.5769230769230769,-0.03846153846153855
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,0,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,1,4,3,0.58,0.5833333333333334,0.5625,-0.02083333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,2,4,4,0.58,0.5625,0.5625,0.0
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,3,4,3,0.58,0.5833333333333334,0.5625,-0.02083333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,4,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,5,4,3,0.58,0.5833333333333334,0.5625,-0.02083333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,6,4,4,0.58,0.5625,0.5625,0.0
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,7,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,8,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,9,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,10,4,2,0.58,0.6041666666666666,0.5,-0.10416666666666663
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,11,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,12,4,4,0.58,0.5625,0.5625,0.0
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,13,4,3,0.58,0.5833333333333334,0.5625,-0.02083333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,14,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,15,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,16,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,17,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
candidate n50,gpt-4o-mini,vi,grammar,P1_target_rubric,1,2,48,18,4,2,0.58,0.5833333333333334,0.5,-0.08333333333333337
